actual,predicted
1141,1098.4961386584393
1471,1502.4953133966035
1135,1201.0641084870083
1585,2257.4953529286654
1943,1842.4434169670806
924,1133.6252441522477
1510,1515.4110640358153
1446,1528.1985109250152
1556,1489.519091784207
1374,1484.3810510862897
1643,1530.4083773816624
1368,1333.6912138387336
1538,1617.2723148810098
1347,1355.4407822194437
1075,1176.831480055838
1802,1810.2345881620515
976,1016.2925555472741
1934,1922.7564261977675
1906,1894.3230666212328
1482,1696.9225638222545
1531,1487.5465654345733
1364,1420.7696025942748
1937,1928.5499545480513
1328,1267.2845456059551
1898,1949.6156159635887
1486,1469.979892382838
1833,1872.3734629984601
1784,1756.5828144514355
1482,1437.6723526826156
1847,1847.8574484973562
1997,2030.314191326377
1493,1497.4111022151371
1405,1343.7359856696996
1640,1666.0664362976147
1349,1283.9563423280945
1553,1697.908922455853
1607,1641.4709164874228
595,816.9225435204174
1724,1670.4570859757953
573,753.8089624821012
1611,1651.8561934449106
606,969.2955851638344
1193,1128.3784420566992
1243,1241.6363290395036
1005,1046.2777279612303
1752,1719.6755661360842
871,718.7094770479865
1314,1217.5736272698093
1109,1175.1671739436208
805,857.2699914803462
1632,1635.2252876404525
1729,1592.3023464305622
1670,1770.4561910395694
1646,1591.7461237525847
1831,1786.4144282233012
2010,1900.7020579867076
918,1140.6762326630023
1479,1498.748047677226
1920,1840.0517933504136
1708,1721.5151895205079
1919,1908.0607753057761
1365,1348.2513035976501
2324,2183.981101639147
1836,1828.5131241677716
869,1637.0815640357405
1406,1422.391535938042
1826,1818.6895903941684
1815,1935.6574611578137
1775,1796.75747897849
1386,1378.3810052252177
505,880.8467378898293
1202,1036.1522332606262
2057,1709.8987328835717
2007,2034.0886337983259
1373,1407.2098160254084
1704,1731.0333409806997
1628,1592.1605602875813
2330,2215.654603059381
1669,1725.3379249521888
1708,1746.2525935352053
2006,1896.684510088534
1665,1671.954625572622
2156,2121.2934345323392
1153,1239.4589682021249
1492,1472.704603865733
938,1042.5636744247847
1662,1545.0474462076688
2037,1967.440049856903
1654,1688.763661398839
1762,1700.627389841918
1572,1196.3462623279472
1077,957.5078029996197
935,938.3791522001916
1261,1235.385017906562
1918,1773.814469902223
1134,1251.3709432838125
1187,1095.630589766624
1676,1667.598963035992
1774,1579.3380744033564
1519,1371.7844807948484
1759,1778.2539485344096
1548,1582.3331991460057
1028,880.5599728875864
2076,1968.783318706963
1912,1836.9182405917652
1570,1431.4498103703545
1552,1515.4187840043173
1187,1278.506722520677
1652,1628.854787272638
1512,1517.346081935971
1061,1025.2420907270157
956,1035.5677423774032
1705,1532.57060478774
800,961.5813306982355
1378,1401.4589879608038
1760,1724.1397600913538
1783,1794.3296711311634
1681,1580.5588554225235
1097,1132.7880294977456
1608,1498.0348230653192
1593,1562.0653628707398
1785,1744.6839153792678
1333,1339.7862051734562
1078,1136.4954634906383
1721,1590.417430254294
2225,1664.7139953429503
1204,1255.749871675457
1982,1858.6959172763122
1487,1515.187687894683
1961,1888.9875228699998
1004,1028.5629632159978
1439,1389.5779737136422
1670,1608.9998477469903
1241,1348.4280272307892
1964,1968.7670338692599
1303,1192.9634450848173
1192,1420.9717689869733
1461,1458.4082421586415
1586,1502.174458216041
990,1052.5370902496882
1497,1569.9633127565126
1992,2029.797848979801
915,1004.1552221868112
668,1222.3138138964148
1344,1374.4999306658028
1866,1718.4716913280693
1623,1635.042201310886
1429,1337.6052249509617
1652,1678.1556588352937
1244,1287.0478432706336
1255,1270.7851532876828
1820,1753.503511740206
1399,1476.7506263395883
2441,2071.8636143618123
