actual,predicted
1201,1248.139158867866
1983,1981.2441767233681
1499,1486.4861797601309
1869,1784.6185731443497
996,1101.0174376722982
1429,1397.427860899074
1647,1676.5722690783873
1291,1159.0882763619318
2066,1994.0980251926408
1300,1288.254800982962
1411,1224.4823516109668
1371,1379.1310758110915
1566,1601.9256599445555
993,1010.7746338434724
1546,1460.6122036093395
2203,1998.0236229950124
1053,1081.2938901668751
1444,1046.2377653046183
1368,1333.1270940758386
1765,1858.9037798386169
1638,1596.159228248071
1345,1426.5364723967807
1652,1691.189021676521
1289,1239.550527636801
1255,1278.0775575655375
1796,1832.6408159727553
1448,1432.5869773400718
2112,2348.8671713038257
1374,1323.2813373913327
1696,1721.533793521419
791,791.4976679796283
1436,1571.238606868806
1447,1531.811185507513
1599,2017.1014731260202
1087,1121.8178992196508
1081,1139.5496002180223
1446,1401.2059793075925
1984,1968.6389673923231
1608,1601.0902577603458
1115,1142.351269748232
736,899.2347009319494
1297,1392.6998517029801
1262,1360.6769899492792
2032,2031.6202147909546
934,1228.9358073329936
1689,1620.080919291092
1739,1739.382996037461
1395,1479.2915400498935
2295,1378.9441493121662
1414,958.9892951210195
1389,1407.5489207219125
1561,1595.049195570984
1592,1565.2188083944875
1758,1701.9396254716796
1537,1519.5796353143446
1571,1812.4635046667245
1974,1985.5352243945897
1401,1405.7306251201385
1134,1061.2103552567519
1973,2001.2304890425896
1951,2027.040529208375
1330,1190.9693512156878
2123,2208.591918730607
1156,1194.3585248732084
1863,1940.0352301387388
894,1009.4475590619855
1548,1503.76580096612
1929,1997.3144958826153
992,1095.1030124509057
1709,1656.6520388241536
1106,1140.9926438743562
1375,1334.8374909264487
1832,2123.2935407381565
1239,1250.0563063933075
1450,1495.0083664208796
575,870.6916731279956
1673,1660.1634826944405
1395,1281.6635683126005
1785,1299.9180633495337
1231,1305.0207993959716
1263,1214.3285177269674
1886,1887.866452811267
1318,1262.2597293573751
1373,1397.961061915717
1878,1882.450080455978
1447,1433.7135583488293
1232,909.5490705312864
1408,1002.2359990096206
1114,1028.998813760375
1929,2097.052413217274
1611,1569.2377769514053
1497,1502.7965209945876
855,1002.3409017704295
996,739.0811432905789
2156,2255.358578845085
1012,1072.514762390803
1633,1660.8993159152972
515,902.1432223904511
1091,1185.4807511642673
1658,1655.185226556105
1624,1700.8414212387265
1672,1741.8656274937825
741,692.1680190423118
1159,1148.5795312406167
1685,1742.2372437280646
1391,1522.4908417785903
1895,2003.1842333967759
1891,1696.491566703776
1313,1476.7993988345363
1113,1151.5783116497587
2058,1998.0871181026873
1442,1479.565407995316
1542,1543.0333185426457
966,967.5260543414562
1457,1380.0379450614005
1581,1692.6685345084204
1348,1375.6607167807842
1171,1086.6684175512876
1086,1298.8508239298528
1234,1157.812458193433
1508,1388.9164329497908
1727,1731.21698866005
1616,1630.8317533822367
1789,1680.4369470147958
1272,745.070258317974
1041,1094.3179936795977
1795,1792.7742255543974
1480,1546.2264195372982
2014,1722.5429079418625
834,720.1459061292492
1204,1168.7702096051544
568,830.4482958801724
1712,2119.561250450463
755,788.8029800363245
623,1161.8831564875338
1701,1667.4392528377782
1540,1579.7232670052806
1233,1085.0880716897134
1328,1304.7485616402168
627,638.6717875305824
2069,2079.0410961768193
948,906.5433613871407
1721,1647.6160844676428
1570,1503.4831187590205
1163,1180.8479389985168
706,753.2177004894297
867,969.3609336981178
1885,1635.5928451722416
1459,1396.5027149315683
956,997.8698093723578
1714,1668.6722809124622
1604,1658.5180891431817
1198,1189.8082107581204
1610,1654.1198767176618
1804,1831.4826869254357
1571,1579.7382515156035
639,1159.1745705328487
946,692.7153966247085
835,875.4616702073165
1154,1216.0064331741005
1494,1529.3850441359275
2156,2179.1350266330055
1819,1873.0718538826031
1453,1356.6774274536388
1132,1189.9519611121787
1947,1947.1525812674122
1913,1995.7648032211378
1929,1847.6516311290516
1041,1125.6238596012277
1198,1176.8772953770326
1421,1474.945974983233
1679,1683.0760853531096
1104,1053.709717173177
1674,1685.4103041889816
1066,1137.09204983388
1765,1743.5750231579875
1555,1526.180144223515
1499,1543.3634235077584
1481,1490.3089095614046
1791,1701.0698073245585
960,872.2449603989318
1811,1741.6686284884809
1057,1083.6568788615502
1082,695.984239236758
1164,1062.0790347145155
1357,1370.0359203283338
2007,2083.7010581890186
1500,1439.0469777534925
1500,1417.5895711793187
902,837.8675131268657
1571,1616.0145554231708
1678,1716.3192329557994
1568,1579.3749656875357
1271,1477.5960766656822
1290,1235.306488331017
1818,1723.5855705295744
1538,1578.532882565198
883,887.1523488541756
1401,1371.1098607254512
1542,1499.9492666045564
1787,1747.2549889760307
1086,1061.4118266460548
1180,1073.5265557562795
1382,1438.216863372491
1447,1430.0933022406111
1682,1655.6431991641393
1249,1304.102866584445
1057,1170.0322430831095
2138,2117.6697170058674
1743,1738.3626316148427
1683,1757.456014953636
1934,2047.3331208757947
1728,1641.5940187907734
1233,1433.3583527663818
1166,1500.2183732361525
1738,1645.6449130195763
1393,1366.5681916322362
1494,1562.898164487964
2083,1369.915253312241
1756,1862.448414463326
1735,1700.8048193724712
1077,1040.0564779713077
1254,1234.1779691936151
1753,1766.5581367396362
1883,1869.6759907238436
1976,1925.281844747856
845,1304.4949621452715
934,850.1019229605924
1967,1830.897457339472
1074,1160.6719107566291
984,1032.7618997527766
2068,2031.1822027337762
1542,1573.3402090572254
1696,1658.342372944699
1456,1415.7118297465906
1373,1374.0866250851386
1478,1437.36742141925
1939,1526.5036829588257
1623,1556.7890700237563
702,779.6032461356465
1556,1684.5986361011928
1269,1284.5911952879067
981,933.5854212145653
647,1101.347179456644
1179,1136.6442490923039
1477,1271.489605344353
1525,1548.0831954460882
1992,1973.3198252970415
1484,1474.3469977356897
1507,1560.2790873923395
1380,1281.9076640972883
1696,1664.5936966922113
1552,1653.6681306692537
1264,1353.5553999685822
1128,1194.5885479003111
1764,1751.4146722276687
1746,1715.3232430499916
1282,1325.7885918578252
820,812.9915784635024
1339,1343.5497987802469
1417,1402.0304088838222
1417,1313.3704920185269
1781,1717.8651787289286
1455,1482.1640013729022
1483,1573.0564062672915
1500,1536.9274523364031
1398,1476.5757764509538
973,1074.9863283747768
1772,1798.5936585705572
1195,1168.5368144200831
1833,1780.6997143496721
881,953.7705221032252
1803,1627.4483846342212
1923,1874.4887098340052
2017,1943.9460193170285
1197,1180.9782735103954
1563,1508.9871111989885
1915,1941.0197366235693
1500,1403.801133225148
1640,1764.4967771347453
1526,1651.6178436351481
2092,2003.4922493077088
1050,1171.8343165240894
1616,1456.5447488189761
746,870.8376264562138
1797,1843.995321030867
1725,1839.8703166411617
1400,1452.967032194443
873,994.8323327914646
1712,1689.9631656055872
890,962.259947199308
1922,1997.3446517727168
1613,1613.476398877869
950,1066.9253694551833
1148,982.1811132201356
1534,1608.096081044305
1038,673.1964053712384
1735,1721.9564888355585
1853,1752.8674244529086
1889,1875.5980264894656
1143,1184.2687843630597
1833,1913.6440275165758
1316,1388.0929792684742
1292,1174.5157979346875
1719,1738.7627861033504
1231,1321.339700617044
1781,1801.2467958742152
1827,1775.4254873590246
1500,1311.5481913973897
1523,1618.6967530698328
1397,1409.8050447593928
1279,1404.6721692156357
838,802.531528694935
1844,1832.705341783189
1622,1587.27505237283
986,1018.9828341765713
1821,1793.6098717797468
1309,1294.806503745373
1069,945.5130685786897
1124,1422.9703694529649
1361,1406.012317986963
1354,1354.658544321766
795,1183.991273207947
1597,1547.643228459571
1181,1383.971166524203
1074,1095.1645348807506
1314,1377.6771711206206
1080,1253.870670810093
1292,1075.4567417980008
936,1063.8119525341
2169,2049.5540882393598
1528,1484.2772262159579
1952,1906.0937751989568
1174,1313.3054149689258
1269,1307.5954560382295
507,842.0143553409864
1672,1671.2329676771897
1678,1691.9858704434514
1006,1033.6737793300836
1532,1532.3240626346603
1627,1555.5854023505747
1876,1814.1834379567383
1410,1447.4120840788553
1920,1906.494709331279
1352,1307.8193760426634
1542,1588.5712034561814
1123,1001.6725305048617
1578,1732.6498648444967
1519,1568.2844943832204
959,1013.1654475760131
1844,1826.0790818003666
1159,1232.8233788492664
1463,1471.3585925016196
1658,1584.0654265472865
1308,1285.904228068446
1938,1864.6702429440027
1655,1645.223944856862
1206,1278.8059886404449
1615,1587.1361128065162
914,984.5958610034245
1408,1374.2765944346925
1732,1747.6846808213445
1110,1272.300652766362
1874,1820.8070657787662
809,762.1789478010721
1880,1811.3188453408177
1531,1522.999197721514
2107,2064.445394854991
1319,1280.937515370161
1279,1296.9894150344355
1393,1382.5023115159454
1317,1305.3505482866642
755,720.4480328865931
1592,1689.404479001861
1811,1696.4202878797432
1165,1125.0377943832812
1682,1606.2827948493205
1749,1661.756117880469
2143,2108.486269712437
903,887.4524248507079
1701,1383.3901538747887
998,1043.0040102764306
1482,1319.3974380983802
2127,2235.650826604809
706,932.7788561814841
1577,1587.9311137833572
1657,1584.152153689563
1307,1254.1770196011805
1688,1661.822822748148
405,778.8828334503756
1860,1846.115572651264
994,1009.2402946702346
1628,1659.5839104602032
1629,1582.1801783639544
1827,1823.2886566896595
2318,2380.096295233833
1421,1072.0100796996107
1060,1291.3039618748735
1446,1361.3705244415803
2029,1213.2407978231954
1188,1216.5607068864886
1721,1611.7230819657498
1263,1401.8309034348492
1714,1669.263008874373
1288,1444.4364505593187
1352,1421.3335664277884
1246,1270.1630051363707
1592,1586.2822481498963
1388,1378.8007125745794
1051,1125.831332951482
1753,1875.403047173986
1390,1338.2461154735854
1143,1275.63271781285
1395,1176.9703459789125
2157,2087.186255614671
1432,1435.206046671118
1158,1172.1068712873807
807,874.6811315277998
1593,1600.6390868378774
1395,1695.325925813065
1742,1743.1066297541747
1563,1532.1041532808333
988,1101.3022510348746
1721,1756.8691398003227
1579,1637.2365344429638
1520,1404.2175646835376
820,947.5922057109233
2034,2076.7417810952857
1563,1583.0297451734523
2092,2054.1798253805223
1909,1913.5120615409908
1499,1508.120394561941
1577,1606.3567756210234
1632,1605.845565509165
2221,2187.700232969157
2171,2061.4362867078203
1761,1771.5627226301335
1845,1808.4603614256332
1974,1929.500159349499
1711,1844.226402009424
1754,1749.0121625458842
1378,1517.1688177964777
1824,1794.9765261523248
1771,1798.8124747367744
1727,1798.6287798775159
1177,1087.3782193224497
1549,1705.7133728905717
1839,1687.8066737063352
1616,1633.7385349563904
1823,1731.1112073554445
1471,1468.775431350262
1732,1812.3067294242492
1816,1818.6148742782334
1677,1743.1970307602353
2057,1625.8896055094244
1515,1371.1344677597253
2001,1904.2876181058286
1817,2011.5875917258404
1145,1771.338989185998
1735,1810.5109596563782
1721,1493.2347211100148
1699,1744.9136772155603
1941,1880.5067219255104
1926,1731.5896904782717
1391,1429.9101706012434
1068,823.0922217972018
789,909.4493851897091
1904,1928.177021779675
1219,1218.5003168149776
820,803.972671620938
1803,1837.3145107434998
1766,1724.1374283003086
1660,1654.7926281200698
1458,1472.795395923238
1522,1608.0105317159514
1405,1822.399064068352
1738,1730.2078588281856
1882,1912.9520190610856
2173,2062.675791160821
1678,1706.0665003639156
1044,1107.084787230143
1580,1552.285410327401
2117,2073.1027486277917
1004,1079.830774425967
1243,1311.2330755417483
612,691.5844285214989
1585,1606.2282594803921
1961,1986.0288570388973
897,1043.4816749901986
1545,1453.786542099228
1348,1308.5048788716826
1635,1719.2228862584661
2790,1960.4951372095973
2320,2205.7823173027277
1885,1923.854001975862
1425,1435.012102592279
943,1193.469749881759
1249,1409.4475138781095
1998,1971.6378303412062
988,1071.711743469012
1597,1627.7312366113622
973,1013.1779718363555
1865,1852.3279828371692
1558,1577.0209220466145
1410,1357.0026717652245
1581,1573.380421215931
490,740.6702307667113
1138,1127.795234355054
1522,1155.8367260378425
1115,1013.5542088934571
1476,1456.7078115768597
1762,1798.1038638384077
914,934.6292783512481
1651,1611.8969725830273
2109,2156.720596486012
1180,1178.5643347494815
1232,1244.6478969955667
1705,1734.0888679844259
1385,1473.5617427321936
1842,1820.885506951879
1274,1231.423766272636
1373,1065.8927738640593
2040,2052.6888075154343
1448,1335.1759995011143
615,954.6838174650561
1400,1390.7080529382797
1552,1870.8495881597653
1538,1600.6351195987702
2113,2006.3519872236861
1691,1609.9955752066337
967,931.4561945045652
2096,2082.0547637526083
1945,1862.99484077817
918,981.7715322379579
1877,1846.1698048381859
1875,1924.0106023446679
1224,1306.637360645424
760,783.565103104403
1876,1916.5173078798982
1832,1943.7683607390118
1182,1056.3531813144805
1977,1782.1110740547438
1094,1054.4615977336898
1062,979.34128911606
1025,1028.0753898617686
1181,1221.945937446404
1383,1449.1148726611937
1245,1650.0712561436978
2129,954.1331243261689
1710,1485.3392225601403
1385,1280.744750857428
1633,1602.019937516097
734,792.2656796613672
1500,1602.243507718336
1875,1757.3224370587156
1512,2454.269657891702
1675,1686.3650303803265
1352,1367.9787697760496
1212,1194.8693471122692
1242,1351.305019235002
1574,1689.735031413717
1388,1394.8463034540227
1900,1733.6564941012837
1245,1248.8125938005194
1400,1306.9120148510258
1257,1159.2105481244366
1273,1311.826364650798
1237,1376.6574067812394
1375,1369.036657703567
1856,1860.6551661646154
1611,1637.2919243308506
1266,1203.9341069743055
1811,1760.2059685660192
2112,1943.9056927406357
1480,1388.1507439515863
1190,1201.8966400329687
1313,1329.897515691318
713,697.5597551273659
996,1037.6078899961958
1237,1231.3626168067233
995,1348.2530094619829
1197,1273.8481795836412
1514,1497.998368589461
1591,1648.59549511699
1207,1181.3034279757208
1398,1351.032648549657
1030,1059.5352748928156
1207,1079.916575293756
1123,1383.402356480356
1528,1533.9973678520573
1081,1284.358039286667
1050,1107.0535211954486
1238,1298.3991314246987
1780,1810.0842082623087
1542,1686.342862875193
1232,1192.8870620713808
1298,1478.5906160595332
1971,2032.2255790249787
1823,1833.0779793858726
1819,1846.3942757902437
1430,1462.8384486551104
1150,1078.707557821414
864,1057.8537448657269
1869,1811.5332243510613
937,1141.643379147221
602,644.5728764587478
1332,1372.4021295071461
1457,1374.2435257080335
1880,1938.82206043017
768,767.8483243525299
1855,1775.1134411624682
1673,1601.6682236501024
1070,985.5954383632318
2014,2010.4918281180408
1400,1320.1361982192163
1500,1513.5307358116195
1837,1751.8679248302037
1220,1158.15974196024
1665,1959.9575220591032
966,1183.1515705412462
1132,1592.9157373400703
2061,2075.131580438981
1516,1553.585907515396
1475,1517.5435687510574
1126,1337.9880600540553
1228,1111.377739887883
1618,1686.255369339303
1439,1489.8779726447665
1566,1556.5465575602389
1367,1326.7086785860538
1887,1911.0173815224762
963,936.1701999596083
1878,1871.3529284499432
1469,1219.1741305444602
1667,1745.1873565666335
2080,1218.0164815516362
1930,1946.9033886858729
1409,1378.0447183439048
1147,1286.2799361961136
586,934.1450785155715
1009,1113.6862923667056
1173,1097.6765319398373
1891,1856.4121744843092
1645,1719.41577797195
1621,1515.7640495689502
1704,1688.31515466994
1653,1665.7020048508741
1990,2007.563746425322
1653,1676.5449607527414
1239,1343.7107001248883
1737,2094.625837468259
812,820.0828741001692
1648,1624.6100257536891
1287,1238.0131242815294
1395,1340.9113096060612
2091,2048.3352655234635
2053,2055.978254314931
2171,2133.1461394330336
1842,1815.6495436135178
1758,1742.1843149363792
1179,1162.0285908147418
1882,1792.505207034114
1741,1577.3426062058275
2423,2296.487484110346
1234,1239.0093188787255
967,1142.68908510127
1529,1538.3931642828798
1962,1987.9889091161822
1527,1507.248049567916
1355,1356.8085628425408
1880,1853.99562504678
1473,1432.6312473381768
1157,1225.7803175046345
1665,1661.5521215296656
1109,1139.6570650395167
1260,1184.0993443087211
1168,1233.359281240132
1706,1709.7803458167357
1883,1831.162407675338
1385,1595.2046526740028
854,897.0354492462003
1421,1390.8727756172361
1636,1856.8610358438284
1484,1408.9485853364783
1018,1088.4683519714397
1799,1815.2026570723829
1538,1594.8781141276838
2009,2006.7191398618425
1526,1296.8053196575192
1339,1541.7338598810938
1024,1144.0947274407013
1652,1549.1826998098422
1894,1878.8312285022605
1106,1117.1178054823968
1349,1143.3622578412708
1603,1526.228359240396
1858,1846.222546316352
1591,1489.6314604592424
1465,1484.3033916078923
1957,1902.6045014889862
1110,1103.109931306032
1503,1716.911987632109
1322,1366.7945450963612
1050,1188.9562379757913
1572,1621.6482316938618
1769,1760.0694805912767
1499,1523.71892386104
1134,1114.8402315431888
1803,1753.94194953493
1500,1473.0841347496537
1638,1595.2290693464859
1743,1624.6321429464924
1172,1519.7393896021222
1695,1761.5905429151512
1383,1473.7105637343138
1732,1667.677905573417
2163,2261.088094251012
1349,1358.0171721273837
1748,1810.0466761611842
805,841.7642495602357
1273,1179.3651107501657
1399,1395.0342367147862
1150,1074.867948074704
1875,1891.5564935300658
1203,1292.5303727280566
1469,1235.5597079589315
