actual,predicted
1209,1369.9461307748393
1405,1359.3086687806756
911,1422.5191794273594
1428,1465.150476681833
1441,1393.6118263424958
1490,1255.2381254845693
830,1265.513275181256
734,1254.0069140674073
1204,1573.131780767619
679,1376.871499712293
1977,1463.6063926147708
1103,1149.725885072667
938,1213.9049103509647
1176,1169.9587518589183
1589,1504.762145295218
624,1011.6875049515601
1266,1253.6115336150147
1425,1237.2119937634768
1824,1470.83205605885
1945,1356.5075733205385
1611,1395.3762675376615
1215,1498.777469602469
734,1491.999785080549
1555,1519.3511771718945
1411,1352.7043090978855
1688,1714.9079829613459
1077,1219.8993660933534
1355,1275.8241720400579
1830,1465.7011754001464
1464,1558.2467660078169
1750,2050.7494815725754
1531,1443.3963090154057
1816,1536.7469381261803
1673,1657.1942846126424
1600,1583.4322669208723
1834,1646.2583632156764
1257,1702.5819702538656
1927,1404.3846686761972
1016,1309.1581337428656
1567,1662.9550178351183
2084,1724.4511247800056
948,1690.2857580709706
1544,1519.3910101957104
1336,1327.6099035548864
1026,1320.5951979526378
2263,1655.1512598131837
1476,1490.3551838394
1535,1391.95244871488
1339,1613.8886253104436
1939,1855.2079762939507
1795,1457.408586525402
874,1368.968689129651
1793,1492.4038890364704
766,1308.9067093425774
1641,1276.5763417455994
1450,1442.6355785111477
2044,1918.3361921624232
1526,1582.4104170643855
1570,1651.9930231144053
2090,1785.4001313839847
1674,1469.8018174809645
678,1404.8121574454703
1414,1555.9786286275041
1733,1691.72595632017
1203,1167.1035019278968
1418,1365.4407252488827
1224,1335.588959835637
1437,1539.8658041410235
1407,1570.1308170813122
1340,1705.5781197863794
1794,1735.2009254004524
852,1250.9215116700866
580,1274.5570075979088
1077,1486.943380898501
1187,1530.5123330216238
1959,1465.166408853836
1153,1574.1363314597295
1849,1613.0586945846717
1761,1369.1568187270277
870,1026.388681420346
1910,1759.4905007374218
1029,1415.5194642283454
1529,1448.227810723361
2160,1570.0527495027504
1701,1378.2814279915635
1077,1285.0267899991622
1349,1227.7712180989743
745,1060.9759791953093
1471,1499.172919940279
1979,1520.9936619871157
1368,1464.7973920914246
1141,1356.9235289405199
1471,1677.7851581954264
1135,1228.8742699971585
1585,1355.0032603872073
1943,1658.721899108044
924,1322.7280879848176
1510,1644.7864478774716
1446,1354.3058571866384
1556,1350.3541677910791
1374,1657.0550757680849
1643,1283.1499446504342
1368,1472.000050952878
1538,1703.9487277208218
1347,1373.4767930647763
1075,1337.8200078512523
1802,1754.9682794232594
976,1393.474122929878
1934,1428.3711235019434
1906,1736.3243424188618
1482,1945.231817355437
1531,1530.649485646823
1364,1525.938950967362
1937,1525.434459714591
1328,1225.4504867878554
1898,1812.6677094244815
1486,1378.777593980893
1833,1583.672041228944
1784,1667.9385318653158
1482,1656.3217654996884
1847,1873.9623413461022
1997,1399.6336593021806
1493,1541.7150888012743
1405,1230.826068354657
1640,1352.580310572289
1349,1644.0070927593824
1553,1598.2040797717445
1607,1531.070766372865
595,1151.6964263277066
1724,1680.8186181043943
573,1106.4150356575547
1611,1781.653743363804
606,1424.9532511492057
1193,1221.7506924577883
1243,1144.3018805087993
1005,1219.6673874432684
1752,1233.3797215258355
871,1148.8560301312773
1314,1159.921799456362
1109,1422.5185316791765
805,1292.4935470083492
1632,1721.5745736498834
1729,1418.6435013190462
1670,1429.3308138464654
1646,1267.6487433467678
1831,1620.1751834133079
2010,1549.9139249855366
918,1497.0472198832335
1479,1222.2713130752295
1920,1588.543346119085
1708,1844.758351364536
1919,1574.907879540866
1365,1616.2115284805818
2324,1860.7636125839717
1836,1571.2628166228867
869,1555.8642343910283
1406,1646.8760919974643
1826,1788.4236389567063
1815,1342.5714756153225
1775,1650.394905539861
1386,1533.1573176758461
505,793.5814947872614
1202,1365.1679620234856
2057,1637.523892963108
2007,1744.4274340606078
1373,1523.5521462575034
1704,1449.6252072134566
1628,1073.9847797739262
2330,1730.173390448665
1669,1769.4366432058416
1708,1924.3095683915867
2006,1488.7828571045552
1665,1739.153632021035
2156,1626.2264944436943
1153,1347.464906468219
1492,1256.5663888166619
938,1503.1335200754033
1662,1950.1787841365485
2037,1581.3800970413483
1654,1603.7197855694938
1762,1653.1976146061202
1572,1404.4079575770763
1077,1231.9342588175193
935,1233.5108358172747
1261,1459.0201578398953
1918,1339.1109559758688
1134,1706.8769619511213
1187,1044.649666532307
1676,1659.894243826734
1774,1472.0110877496395
1519,1165.618170750602
1759,1621.753305409029
1548,1623.0234385018605
1028,1154.7954384390573
2076,1320.227725939168
1912,1654.0944395509753
1570,1314.275054523939
1552,1645.1052090852695
1187,1577.4156188570005
1652,1845.0421357900527
1512,1613.4589812603126
1061,1058.4037884891184
956,1493.9521546065548
1705,1492.4919712806536
800,1212.4760384083224
1378,1410.116779965038
1760,1303.40985702763
1783,1586.0999200067909
1681,1605.063752345055
1097,1652.1342266489892
1608,1488.5933820352568
1593,1668.7981947769401
1785,1630.690235915613
1333,1208.4763093455854
1078,1726.1393464800492
1721,1714.8741454932779
2225,1474.747257859689
1204,1576.6067269669672
1982,1501.0970751739842
1487,1586.9515886652123
1961,1363.574245148418
1004,1471.9642349239673
1439,1315.3759364070347
1670,1379.0507425945211
1241,1120.1486594394573
1964,1779.6283376425495
1303,1148.6599430446483
1192,1719.6778893668093
1461,1464.896174739528
1586,1431.1579879622611
990,1441.0387274066197
1497,1488.6759108889494
1992,1678.4602185351082
915,1218.1978558335043
668,1139.0301739221259
1344,1350.2894695730238
1866,1583.7261395874757
1623,1550.9831002505057
1429,1492.6026696904617
1652,1647.675331955334
1244,1306.4861360506884
1255,1526.3667000236842
1820,1536.9264425603997
1399,1630.4125475582464
2441,1676.034133050556
1299,1575.6484941773087
1714,1664.9643966424705
723,1558.3835730666185
1546,1364.6014845970217
1511,1446.0019922702022
2040,1731.1344517190096
1011,1691.7874921261453
1148,1219.8306333167204
1479,1418.7381617609637
1954,1674.0776256332642
1624,1657.604071500129
1128,1352.038051597278
868,1203.0818926164893
1364,1625.0874081350287
1294,1333.0557849685501
2054,1793.1621581379363
799,1370.3251621767336
1723,1234.3738083045446
1746,1552.2067654072757
1475,1308.5810854171182
1307,1800.9333398915082
850,1105.7783765888278
1443,1283.0155415152462
1554,1588.4619793011716
1566,1438.054235852283
1729,1385.7755665027144
1510,1441.3116003802152
1914,1587.0554158305908
1988,1592.4484181907246
1475,1272.5379823816602
1052,1275.4912653608703
2011,1459.3387891331317
1994,1722.7200029038163
1243,1404.6489982215958
2157,2041.7754491210305
1153,1649.8071853212036
1949,1734.4117664904688
1052,1196.1103372853443
1592,1396.9663145460017
2005,1488.7069265412363
1025,1542.1071651145087
1641,1249.2622432544715
1157,1299.879684647136
1376,1365.8349781348888
2222,1690.37146146736
1225,1556.6910073205
1514,1655.2712561754456
650,1266.721965828055
1647,1264.8559884859778
1290,1422.6967905320323
1161,1368.2833567330545
1290,1625.7718492835459
1215,1275.5304269112803
1890,1559.1292930776171
1272,1616.7728554335085
1375,1022.6864510050137
1925,1548.8874104858282
1430,1409.6729953019699
913,1421.781725594031
994,1651.6336628385247
1067,1291.5445053340559
2040,1849.9787144630805
1556,1651.9988394612108
1458,1397.784867310926
994,1262.5946461839449
623,1246.329271662435
2224,1628.4730111138367
954,1634.232388260016
1637,1723.744017145258
915,1099.0513685828155
1167,1295.636541850844
1647,1427.2994295743679
1693,1530.9759278664758
1702,1689.6490730281116
685,1153.9216902634594
1114,1705.4847472913257
1745,1582.3726267556976
1503,1618.4171868643866
1985,1738.0661541540567
1747,1698.5885578226248
1527,1293.7395995248112
1072,1530.0140283770697
2125,1482.4342151060723
1463,1227.5024525681433
1507,1844.4035965198323
999,1502.2887353310448
1521,1289.5191645966702
1697,1322.211710113389
1360,1477.0285974291667
1136,1202.2177091650722
1492,1335.772158823949
1199,1283.1409924690718
1460,1282.895053569605
1726,1802.0798280686777
1646,1892.4379576568072
1737,1752.7194119143965
641,1235.0584414879017
1061,1351.93822063983
1782,1562.6636060625783
1528,1549.9856536417205
1754,1673.3785115397327
440,880.3890571642567
1149,1263.638974511013
671,1293.1951835805844
2186,1791.316792520743
756,994.5915870489983
715,1283.8325751422908
1640,1709.2223904597804
1580,1644.955618603315
1144,1370.2705569427912
1324,1538.49883460614
468,1050.2661756852006
2085,1938.5619882919193
874,1304.6307409646188
1694,1569.5512633263695
1469,1567.015945789091
1181,1585.1970437952696
585,959.9548406093771
899,1292.6209441467404
1961,1204.0059101242018
1427,1223.5008088127324
911,1416.2160495573062
1760,1576.0062836665113
1623,1600.7660260977373
1179,1555.122787699882
1633,1608.594398258832
1804,1633.308843461214
1580,1579.3836407892086
1259,1443.9902134708097
499,1149.1296679617149
836,1374.165380933716
1193,1656.295033075685
1480,1689.4826084290225
2196,1771.3629828501037
1847,1751.08017409131
1376,1436.670244095183
1158,1635.6478809322755
1941,1753.3893677565777
1966,1834.441866630184
1880,1741.844430174377
1256,1328.7359045248509
1202,1180.5354965072192
1403,1390.5791137814922
1658,1775.0650660452434
994,1417.1441141639007
1685,1595.1421582447724
1080,1260.4814283216479
1728,1307.0994984609822
1546,1554.165628032128
1554,1446.3513124252167
1483,1692.7020773291324
1751,1576.0200751398993
931,953.8787096104204
1704,1814.6859000750787
1070,972.0437258023549
659,1330.2904478891285
1052,1641.2469535299392
1340,1543.227681481934
2029,1717.61651558712
1500,1027.4373756317248
1449,1482.6510814870853
826,1057.772227168486
1594,1775.7128149489554
1694,1480.3468048993684
1542,1680.2146607453192
1452,1378.954738705841
1175,1275.4926760650214
1779,1236.481305560305
1488,1735.5496860631529
794,1167.0350416002686
1431,1590.9408986732524
1502,1604.460503659944
1745,1624.2476162243838
1053,1172.380914085807
1057,1272.7334254717625
1459,1192.8803818921836
1428,1375.155656075593
1652,1551.3848380677346
1285,1439.090631367622
1128,1350.2410991409286
2230,1717.7003460134554
1728,1613.5757772272007
1696,1733.1819725159753
1976,1866.3926759855212
1715,1364.3442651549121
1283,1778.8646627052874
1689,1429.2882904702928
1677,1335.4063793736836
1373,1524.5622948990103
1481,1564.1833823590985
1337,1537.4131096800777
1843,1752.601317669732
1744,1290.344016097905
1017,1454.3149882239318
1313,1353.5174685841853
1734,1643.2422637596937
1927,1846.1136838732355
1891,1731.3423135962748
1332,1339.728646069592
832,1272.5416878466576
1841,1645.9129950552526
1109,1339.6362611561556
1086,1225.527754962897
2060,1672.159378158412
1543,1789.9839187469343
1669,1442.3775932421306
1423,1595.5441099540021
1377,1430.2489241121518
1452,1381.7696571415481
1524,1368.1786792847693
1609,1376.0814831700395
763,1540.1231848029865
1673,1727.1837285177025
1266,1518.3729670821738
928,1291.4161303152482
1107,1431.8750403897404
1050,1528.8550716403317
1141,1391.737205806357
1549,1609.2062505938989
1984,1356.44280893932
1440,1762.8220875494137
1525,1409.2247099799126
1317,1505.998653461303
1679,1608.9228087032138
1627,1613.2695353240256
1206,1687.512139306246
1205,1315.17981404722
1746,1589.77400077933
1683,1539.3981331586663
1291,1761.8625875381629
720,1240.7268222452835
1353,1109.473421160215
1398,1343.8389170048308
1382,1146.513311175915
1708,1683.8507209825875
1463,1512.536080798703
1563,1693.6918726524157
1539,1586.32661000828
1508,1468.5894396231877
1083,1483.6010686538027
1742,1826.030135704777
1170,1565.20036889743
1839,1681.137884995615
988,1335.8044601366241
1606,1659.872026883977
1887,1764.164260723011
1925,1583.7443102151697
1142,1653.3222063020999
1498,1297.4539190120145
1929,1584.985477546229
1440,1392.8597955110881
1720,1573.2819922616118
1591,1652.8174489042249
1995,1722.366978923743
1061,1497.55490644841
1563,1612.5519013106073
808,943.1112948447113
1872,1616.3952643665923
1814,1586.6984207182577
1434,1468.547294596256
983,1288.9972568226226
1699,1794.6390907138789
899,1212.9646799680886
2019,1591.2026452496182
1624,1484.035782560939
1035,1033.75577624503
1058,1223.5445395078286
1567,1428.047105837087
549,780.8815258501014
1717,1767.6272255095287
1852,1144.2182358652435
1859,1661.5689803524733
1245,1530.429960309775
1894,1886.2727981981755
1349,1384.163472070288
1178,1328.659347475864
1734,1589.4624886381544
1287,1421.7058142643646
1861,1722.5898549971735
1838,1519.2629034521633
1307,1457.6433155169254
1600,1475.8019831699094
1419,1705.0858460335685
1465,1185.2215679373894
857,1289.8064033145956
1849,1713.1414937747531
1642,1462.779174897528
994,1362.6982778899999
1805,1286.6671701519174
1286,1615.3738478981104
950,1303.9440141521745
1070,1203.155760241847
1418,1196.5236903698178
1360,1613.7266257121282
1248,1405.4801586804374
1554,1675.089220395857
1719,1504.6265727740642
1043,1325.0496263678492
1361,1355.049547768881
1293,1229.9096989326463
1005,1470.2484199871153
1046,1468.7468621024925
2131,1610.1973423378668
1568,1157.1157702849234
1932,1449.5951250216183
1312,1660.5096400466573
1293,1120.710614000217
768,1227.275815938227
1657,1815.1826899939276
1755,1633.5925287587015
1088,1223.5519736027359
1522,1407.2233115442666
1615,1529.3973052839215
1867,1743.256932929551
1415,1285.7663522178746
1917,1789.2802567582453
1342,1415.4050084458813
1543,1629.2758525616043
954,1075.1579866010588
1693,1620.4434904520372
1573,1561.2263650121959
949,1498.0343924396586
1844,1554.6773326895216
1231,1686.538674171189
1480,1476.7439091693088
1582,1387.4508974813298
1332,1699.9949490184085
1961,1578.0168055133745
1656,1377.6770765776255
1228,1516.4294028680713
1580,1582.0809084630077
923,1200.0977304739417
1379,1401.0348910468078
1727,1709.4114543197556
1203,1280.9955321156574
1835,1560.1884707603099
678,1276.9655129220857
1840,1551.6031402431377
1594,1411.822712908974
2023,1837.332900949291
1283,1287.3080346744248
1295,1618.242581977528
1383,1627.5613455143623
1301,1108.6390566138925
756,1250.0629945325084
1666,1591.0379489694267
1765,1335.2906689157944
1130,1335.2269691237038
1592,1441.754894112475
1680,1697.7980824229082
2143,1538.9845736267514
854,927.6121134004218
1385,1714.7292976004296
1044,1452.6171460557503
1457,1589.6317928323685
2213,1826.459738376364
743,1285.5201162461055
1575,1543.695437069924
1582,1547.8616344682448
1300,1363.2009584671796
1637,1524.863314751533
643,1106.8921818222202
1896,1712.8378555089766
1012,1180.1080536398647
1613,1516.8893870253419
1679,1284.3973622250378
1823,1528.4360267894558
2388,1750.214338866088
591,1243.8848504092418
1035,1720.6836704215211
1380,1254.01782263949
1161,1320.755691448412
1171,1380.3953230059337
1654,1683.024677071313
1316,1554.815859193316
1702,1625.8274411383259
1384,1644.050808441609
1405,1371.3054063048892
1243,1394.1511325191182
1602,1202.3002338407964
1362,1714.4478523197972
1166,1443.2985277868142
1953,1033.0520966334943
1404,1183.3627994023504
1231,1513.4403722435372
1163,1511.2113616728448
2119,1663.8571843615296
1500,1257.084639587117
1136,1520.8953841864054
858,1233.99589647481
1592,1695.8227971837591
2011,1306.9787382369973
1741,1618.429831604468
1522,1808.1472084584066
988,1272.143426106438
1729,1510.4569163895078
1604,1678.4835953012052
1407,1371.784355029757
940,1654.9963443330726
2073,1622.5053161418755
1560,1421.5569432118623
2083,1705.2968368903748
1873,1748.2132089006352
1534,1400.471944815964
1561,1640.2379954668859
1625,1478.6170407425393
2221,1827.1978844606444
2110,1630.0335623911349
1812,1568.1800058095168
1775,1639.0235767258687
2011,1634.7713205493624
2011,1287.3366154269713
1771,1370.265542245779
1389,1509.4520890459094
1797,1677.956756643742
1799,1582.40970141371
1849,1445.888669717417
1097,1140.3685401000052
1749,1605.0211471535526
1826,1352.7291493313328
1652,1584.7980326148713
1766,1529.9625854852284
1470,1214.8218732403725
1804,1585.4697182093732
1818,1561.2734771234086
1695,1877.5350727137748
1500,1059.4848605010036
1468,1397.4956342545356
2003,1605.7673512810018
1991,1441.9494498272356
1793,1808.278360031072
1794,1536.715808235825
1579,1453.605353957921
1746,1355.3386157847
1895,1484.0044302794904
1860,1383.9322622004686
1445,1283.350270702059
848,1123.4852197349323
878,907.6202270599986
1959,1214.3836409862542
1171,1402.8203721717643
796,1674.685602387811
1800,1575.7451288973343
1767,1212.3611596683363
1626,1695.8512103581081
1450,1373.065665170205
1570,1516.630279478632
1820,1369.6443652391513
1766,1140.4311323532665
1870,1560.9663608838507
2022,1648.3766780388084
1705,1476.346453830151
1072,1075.9904162144971
1482,1334.3588834496384
2099,1630.6043467380882
998,1518.0443563191045
1289,1560.1384090686574
645,1402.2737276105445
1556,1486.6011439280892
2004,1497.6518047172576
930,1292.1614493392888
1476,1576.404503068804
1348,1080.9237709549286
1710,1603.726162127914
1970,1271.721325696887
2394,1651.7844186452612
1884,1673.1287997104262
1416,1558.4828160873303
1248,1246.4222095131236
1306,1213.2030840541067
1958,1718.5919327936242
1078,1458.9441211560722
1586,1555.6026596875417
975,1552.21572223543
1900,1534.6134914681834
1573,1784.2201610894826
1376,1455.0824887154376
1584,1913.6636977095918
795,1387.003636064283
1127,1341.0345428035498
1062,1142.4931407438085
1061,1001.1371073029449
1403,1486.731276584232
1745,1554.8523238603846
922,1276.3177314642412
1649,1170.230476772152
2142,1776.7564431628198
1173,1137.5011072961931
1236,1590.7718050589865
1706,1627.0732051290784
1512,1471.0421297693174
1809,1800.5398451293054
1242,1616.4970919172713
964,1792.6650990276057
2043,1830.1232172463044
1447,1182.0991867605262
1058,1214.8772453859078
1432,1407.8133686017838
1886,1637.379669637991
1617,1360.7502224419143
2069,1713.614379437559
1567,1537.0747773277099
901,1197.3082710623185
2108,1760.0646616325207
1928,1408.4425916618334
932,1485.732663609528
1849,1714.2203038874472
1907,1564.0551726660285
1269,1218.6050144284227
812,1209.5850705162875
1922,1523.5824432131938
2020,1772.9502635046308
1169,1336.9577433112477
1831,1075.8774224561234
1083,984.0838385713048
1061,1424.1376186381535
1006,899.9218561003485
1127,1602.174972662443
1430,1635.0923857019318
1916,1322.751561020546
734,1239.6055319866678
1411,1536.0411459339066
1363,1456.9050862137747
1592,1598.7609598974564
697,1285.345094295114
1604,1592.0200791740588
1799,1500.0942154626132
2521,1743.9942681651441
1700,1541.4446312186506
1350,1794.6092881181871
1216,1306.1800932888323
1241,1535.3685137571556
1669,1582.3746986963065
1389,1233.8104815051747
1802,1264.4748611584478
1254,1770.749103079312
1321,1073.0633610251039
1203,1311.9778042474618
1270,1534.2143196510692
1348,1499.356203308003
1348,1110.9595172715376
1850,1587.791472650928
1617,1488.077293886994
1240,1507.2484555188948
1797,1623.6700306746313
1990,1840.5635010370377
1289,1340.9025783486472
1143,1374.9870482510823
1321,1537.6578622727068
616,1062.349831844644
978,1150.6919670504171
1238,1342.2493687595452
1376,1446.0729347342306
1241,1414.6138807309653
1500,1297.1851885413698
1615,1672.776261591942
1227,1433.223381681557
1352,1583.037197515454
1056,1429.3867942193
1102,951.8166113720326
1212,1803.7766494239336
1528,1620.1166804041086
1392,1142.324995510688
1065,1320.1731184327198
1309,1510.817899675268
1799,1370.8706812560195
1700,1800.635562084023
1233,1212.9527014620792
1502,1583.547127723998
1959,1826.2228518420711
1804,1647.7730631388588
1851,1621.7908564146624
1446,1178.1098522760544
1079,1321.0588777619828
831,1193.6014430500072
1801,1817.8116090633798
1106,1487.3825969633226
455,882.6629427766691
1313,1815.3311443261268
1361,1443.7979400426516
2023,1768.276777925215
744,1040.8783244536044
1848,1538.5783263547062
1721,1763.7626520560245
1019,1348.708229330954
2014,1712.746297888748
1460,836.0680131191
1492,1475.028941051251
1841,1334.2451135769568
1202,1117.3293179225595
1931,1661.0822429478205
1166,1036.5368995836575
1611,1544.1176122205998
2083,1923.4432980722877
1513,1444.4242253348361
1480,1720.827982429892
1212,1899.943897948859
1226,1413.3470666800972
1616,1347.417659578142
1498,1853.8419813177748
1519,1568.2194173830483
1356,1348.2236962817472
1885,1470.7605848649987
915,1296.0710429557298
1907,1522.5735925248696
1443,1399.6397153955718
1861,1620.882099678286
1064,1480.2886387303793
2038,1704.6228122448606
1388,1451.8565017995552
1265,1268.7317886295282
1000,1169.5141876911905
1126,1458.438278851275
1158,1175.0452059097393
1893,1692.5406212672683
1698,1873.5814664779266
1602,1436.0863194029298
1685,1764.5246619276568
1680,1613.0923107602816
2025,1964.9708803562187
1623,1371.9232749948992
1282,1198.791214582577
2387,1371.8842976438243
792,1151.431367931995
1633,1706.2906203131745
1253,1280.0496445143992
1337,1386.7997157841833
2085,1815.069306945244
2037,1958.0901704811545
2142,1800.8520487968972
1823,1718.3340433505866
1771,1749.9633574868085
1192,1090.4042913210117
1878,1449.0863794525549
1500,1528.8021901767804
2269,1828.6392422455751
1263,1571.8147387125096
972,1432.2257769504813
1539,1349.131006742249
2119,1360.2882613354702
1544,1452.0887687366724
1339,1496.350532190996
1896,1643.633195882799
1449,1563.9983454185112
1217,1379.7140270971472
1674,1610.9095325175426
1208,1287.5384097213623
1196,1513.8312383854638
1214,1400.936169798163
1709,1557.0243184020785
1860,1724.5487272525677
1632,1485.8327872109219
936,1419.0065372356667
1351,1385.915527879811
1892,1495.895691162279
1400,1600.5184098486307
1069,1249.4564376242938
1763,1545.5572937459417
1576,1347.002858677462
1993,1590.2681721084437
1553,1205.7904063815517
1345,1428.0455486781389
953,1378.6833931077297
1584,1614.4468651501757
1923,1544.5903229125106
1027,1021.885280911406
852,1390.2316138137849
1566,1280.4022600433045
1850,1578.6506861464545
1499,1534.899951481452
1513,1475.918481215746
1913,1522.297748621897
1112,1466.9657415342617
1679,1696.9577501092456
1338,1328.2799640386706
1203,1422.172320455984
1606,1796.9737535400718
1760,1522.583648568799
1534,1382.9849341490637
1162,1418.7255761811289
1805,1227.3417361725014
1468,1495.1914574418395
1641,1387.046441717133
1746,1460.1134082597948
1500,1305.2551563831712
1757,1592.130826967852
1472,1477.6298588243976
1771,1354.1069280162446
2305,1622.8371789053936
1367,1466.6444312878325
1865,1543.1359630717811
819,1233.6187402465434
1195,1513.8641211213658
